gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaymentMethod,MonthlyCharges,TotalCharges,NumPremiumServices,AutoPayment,PaperLessAuto,ServiceBundle,SpendToTenureRatio,ValueRetentionScore,SeniorWithDependents,PartnerNoDependents,HighValueNew,ContracEndingRisk,SpendvsPeer,PricePerService,ServiceUtilizationRate,RiskFactorCount,TenureGroup_SpendInteraction,ContractRiskScore,SpendIncreaseRecently,CustomerSegment,Churn
0,0.0,0,0,24.0,1,0,0,0,0,2,0,0,0,0,1,49.3,1233.25,1.0,1.0,1.0,0,2.0541666,24.517893,0.0,0.0,0.0,0.0,0.76545787,49.3,0.16666667,2.0,11.832,3.0,0.0,3,0
0,0.0,1,0,42.0,1,2,0,2,0,2,2,2,2,2,1,84.35,3571.6,5.0,1.0,0.0,0,2.0083334,41.846516,0.0,1.0,0.0,0.0,1.3096627,16.87,0.8333333,0.0,35.427,0.0,0.0,3,0
0,0.0,0,0,4.0,1,0,2,1,1,1,1,1,1,0,3,20.05,83.3,0.0,0.0,0.0,3,5.0125,3.9572446,0.0,0.0,0.0,0.0,0.9511749,20.05,0.0,3.0,0.802,2.0,0.0,3,0
1,0.0,0,0,68.0,1,2,1,2,2,2,2,2,2,1,1,117.2,8035.95,6.0,1.0,1.0,2,1.7235295,67.98604,0.0,0.0,0.0,0.0,1.2808725,19.533333,1.0,1.0,79.696,1.0,0.0,3,0
0,0.0,1,1,33.0,1,0,2,1,1,1,1,1,1,1,3,20.1,579.4,0.0,0.0,0.0,3,0.6090909,27.459715,0.0,0.0,0.0,0.0,0.9535469,20.1,0.0,1.0,6.633,0.0,1.0,1,0
0,1.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,2,69.6,69.6,0.0,0.0,0.0,2,69.6,0.9858357,0.0,0.0,0.0,0.0,0.7606547,69.6,0.0,5.0,0.696,3.0,0.0,2,1
1,0.0,0,0,31.0,1,2,1,0,2,2,0,2,2,1,2,103.45,3066.45,4.0,0.0,0.0,2,3.3370967,29.358067,0.0,0.0,0.0,0.0,1.1305995,25.8625,0.6666667,2.0,32.0695,1.0,1.0,3,1
0,0.0,0,0,4.0,1,2,1,0,2,0,0,0,0,0,0,77.95,305.55,1.0,1.0,0.0,2,19.4875,3.870171,0.0,0.0,0.0,0.0,0.85191137,77.95,0.16666667,2.0,3.118,2.0,1.0,0,1
1,1.0,1,0,69.0,1,2,1,0,2,2,2,2,2,2,2,109.95,7634.25,5.0,0.0,0.0,2,1.5934782,68.80802,0.0,1.0,0.0,0.0,1.2016376,21.99,0.8333333,2.0,75.8655,1.0,0.0,3,0
1,1.0,0,0,38.0,1,2,1,0,0,0,0,2,2,0,2,94.75,3653.0,2.0,0.0,0.0,2,2.493421,38.151436,0.0,0.0,0.0,0.0,1.0355177,47.375,0.33333334,2.0,36.005,2.0,0.0,2,0
0,0.0,1,1,3.0,1,0,1,0,2,0,2,0,0,0,2,80.0,241.3,2.0,0.0,0.0,2,26.666666,2.9790123,0.0,0.0,0.0,0.0,0.8743157,40.0,0.33333334,4.0,2.4,3.0,0.0,0,0
0,0.0,1,1,48.0,1,2,0,0,2,0,2,2,2,2,2,79.65,3870.3,4.0,0.0,0.0,0,1.659375,47.988842,0.0,0.0,0.0,0.0,1.236688,19.9125,0.6666667,1.0,38.232,0.0,0.0,3,0
0,0.0,1,0,15.0,1,2,2,1,1,1,1,1,1,2,3,25.2,387.9,0.0,0.0,0.0,3,1.68,14.805344,0.0,1.0,0.0,0.0,1.1954917,25.2,0.0,1.0,3.78,0.0,0.0,3,0
0,0.0,0,0,25.0,1,0,2,1,1,1,1,1,1,1,1,19.9,527.5,0.0,1.0,0.0,3,0.796,25.239235,0.0,0.0,0.0,0.0,0.9440589,19.9,0.0,1.0,4.975,0.0,0.0,1,0
0,1.0,0,0,1.0,1,0,1,0,0,0,0,2,0,0,2,78.45,78.45,1.0,0.0,0.0,2,78.45,0.98741347,0.0,0.0,0.0,0.0,0.85737586,78.45,0.16666667,3.0,0.7845,2.0,0.0,0,1
0,0.0,0,0,48.0,0,1,0,2,2,0,0,2,0,0,2,44.8,2104.55,3.0,0.0,0.0,1,0.93333334,45.950874,0.0,0.0,0.0,0.0,1.065941,14.933333,0.5,3.0,21.504,3.0,1.0,3,0
1,0.0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,3,20.3,20.3,0.0,0.0,0.0,3,20.3,0.9530516,0.0,0.0,0.0,0.0,0.9630349,20.3,0.0,3.0,0.203,2.0,0.0,3,0
1,0.0,0,0,1.0,1,0,2,1,1,1,1,1,1,0,2,19.2,19.2,0.0,0.0,0.0,3,19.2,0.95049506,0.0,0.0,0.0,0.0,0.91085076,19.2,0.0,4.0,0.192,2.0,0.0,3,0
0,0.0,0,0,37.0,1,0,1,0,2,2,0,0,0,1,2,80.05,3019.1,2.0,0.0,0.0,2,2.1635134,37.249847,0.0,0.0,0.0,0.0,0.87486213,40.025,0.33333334,1.0,29.6185,0.0,0.0,3,0
1,1.0,1,0,66.0,1,2,1,0,2,2,2,2,2,1,0,107.35,7051.95,5.0,1.0,1.0,2,1.6265152,65.08491,0.0,1.0,0.0,0.0,1.1732224,21.47,0.8333333,1.0,70.851,1.0,1.0,3,0
0,0.0,1,0,26.0,0,1,0,2,2,2,0,2,0,1,0,47.85,1190.5,4.0,1.0,0.0,1,1.8403846,24.370522,0.0,1.0,0.0,0.0,1.1385107,11.9625,0.6666667,0.0,12.441,0.0,1.0,3,0
1,0.0,1,0,63.0,1,0,0,2,2,0,2,2,0,1,1,70.8,4448.8,4.0,1.0,0.0,0,1.1238096,61.961002,0.0,1.0,0.0,0.0,1.0992782,17.7,0.6666667,0.0,44.604,0.0,1.0,3,0
1,0.0,0,0,10.0,0,1,0,0,0,2,0,0,0,0,3,29.5,255.25,1.0,0.0,0.0,1,2.95,8.368853,0.0,0.0,0.0,0.0,0.7019031,29.5,0.16666667,2.0,2.95,2.0,1.0,3,1
0,0.0,0,0,2.0,1,0,0,2,0,0,0,2,2,0,2,70.75,146.9,3.0,0.0,0.0,0,35.375,2.0473866,0.0,0.0,0.0,0.0,1.0985019,23.583334,0.5,4.0,1.415,3.0,0.0,0,1
1,1.0,1,0,18.0,1,0,0,2,0,0,0,0,2,0,1,59.1,1011.05,2.0,1.0,1.0,0,3.2833333,16.822796,0.0,1.0,0.0,0.0,0.91761786,29.55,0.33333334,2.0,10.638,3.0,1.0,2,0
0,0.0,1,0,64.0,1,2,2,1,1,1,1,1,1,2,3,25.55,1714.95,0.0,0.0,0.0,3,0.39921874,64.59322,0.0,1.0,0.0,0.0,1.2120957,25.55,0.0,1.0,16.352,0.0,0.0,1,0
0,1.0,0,0,9.0,1,2,1,0,0,0,0,0,2,0,2,84.45,762.5,1.0,0.0,0.0,2,9.383333,8.9233465,0.0,0.0,0.0,0.0,0.9229495,84.45,0.16666667,4.0,7.6005,3.0,0.0,0,1
0,0.0,0,1,28.0,1,0,2,1,1,1,1,1,1,0,3,20.25,535.35,0.0,0.0,0.0,3,0.72321427,25.192942,0.0,0.0,0.0,0.0,0.9606629,20.25,0.0,2.0,5.67,2.0,1.0,1,0
0,0.0,0,0,1.0,1,0,1,0,0,2,0,0,0,0,2,75.55,75.55,1.0,0.0,0.0,2,75.55,0.9869366,0.0,0.0,0.0,0.0,0.82568187,75.55,0.16666667,3.0,0.7555,2.0,0.0,0,0
1,0.0,0,0,4.0,1,2,1,0,0,0,0,0,2,0,2,85.65,338.9,1.0,0.0,0.0,2,21.4125,3.9111369,0.0,0.0,0.0,0.0,0.93606424,85.65,0.16666667,4.0,3.426,3.0,1.0,0,1
1,1.0,0,0,38.0,1,0,0,0,2,2,2,2,0,1,1,70.15,2497.35,4.0,1.0,1.0,0,1.8460526,35.09979,0.0,0.0,0.0,0.0,1.0891861,17.5375,0.6666667,1.0,26.657,1.0,1.0,3,1
1,0.0,1,0,66.0,1,2,1,0,2,2,0,0,2,1,2,95.3,6273.4,3.0,0.0,0.0,2,1.4439394,65.14434,0.0,1.0,0.0,0.0,1.0415286,31.766666,0.5,1.0,62.898,0.0,1.0,3,0
0,0.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,2,70.25,70.25,0.0,0.0,0.0,2,70.25,0.9859649,0.0,0.0,0.0,0.0,0.7677585,70.25,0.0,5.0,0.7025,3.0,0.0,0,0
0,0.0,1,0,18.0,1,0,0,0,0,0,2,0,0,0,3,50.3,908.75,1.0,0.0,0.0,0,2.7944446,17.714424,0.0,1.0,0.0,0.0,0.7809844,50.3,0.16666667,2.0,9.054,3.0,0.0,3,0
1,1.0,0,0,51.0,1,2,1,0,0,2,0,2,2,0,2,97.8,4913.3,3.0,0.0,0.0,2,1.917647,49.729755,0.0,0.0,0.0,0.0,1.068851,32.6,0.5,3.0,49.878,3.0,1.0,2,1
1,0.0,1,1,0.0,1,0,2,1,1,1,1,1,1,2,3,19.85,0.0,0.0,0.0,0.0,3,19.85,0.0,0.0,0.0,0.0,0.0,0.94168687,19.85,0.0,2.0,0.0,0.0,0.0,3,0
1,0.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,3,46.3,46.3,0.0,0.0,0.0,0,46.3,0.97885835,0.0,0.0,0.0,0.0,0.7188783,46.3,0.0,3.0,0.463,2.0,0.0,3,1
1,0.0,0,1,12.0,1,0,2,1,1,1,1,1,1,2,0,19.35,212.3,0.0,1.0,0.0,3,1.6125,10.432432,0.0,0.0,0.0,0.0,0.9179668,19.35,0.0,1.0,2.322,0.0,1.0,3,0
0,0.0,0,0,41.0,1,2,1,0,2,2,0,2,2,0,2,106.3,4443.45,4.0,0.0,0.0,2,2.5926828,41.411465,0.0,0.0,0.0,0.0,1.161747,26.575,0.6666667,3.0,43.583,3.0,0.0,3,1
1,0.0,0,0,12.0,1,2,2,1,1,1,1,1,1,0,2,25.0,316.2,0.0,0.0,0.0,3,2.0833333,12.161538,0.0,0.0,0.0,0.0,1.1860036,25.0,0.0,3.0,3.0,2.0,0.0,3,0
0,0.0,1,1,55.0,1,0,2,1,1,1,1,1,1,2,3,20.3,1079.05,0.0,0.0,0.0,3,0.3690909,50.659626,0.0,0.0,0.0,0.0,0.9630349,20.3,0.0,1.0,11.165,0.0,1.0,1,0
0,0.0,0,0,7.0,1,2,1,0,0,0,0,0,0,0,2,75.35,564.65,0.0,0.0,0.0,2,10.764286,7.395547,0.0,0.0,0.0,0.0,0.8234961,75.35,0.0,5.0,5.2745,3.0,0.0,0,0
0,0.0,0,0,12.0,1,0,1,0,0,2,2,0,2,0,2,89.4,1095.65,3.0,0.0,0.0,2,7.45,12.120022,0.0,0.0,0.0,0.0,0.9770478,29.8,0.5,3.0,10.728,3.0,0.0,3,1
0,0.0,1,1,68.0,1,2,0,2,2,2,2,2,2,2,1,88.0,6161.9,6.0,1.0,0.0,0,1.2941177,69.23483,0.0,0.0,0.0,0.0,1.3663346,14.666667,1.0,0.0,59.84,0.0,0.0,3,0
0,1.0,0,0,5.0,1,2,1,0,0,0,0,2,0,0,1,83.15,446.05,1.0,1.0,1.0,2,16.63,5.3006535,0.0,0.0,0.0,0.0,0.9087419,83.15,0.16666667,3.0,4.1575,3.0,0.0,0,1
0,1.0,0,0,49.0,1,0,0,0,0,0,0,0,0,0,3,43.8,2106.05,0.0,0.0,0.0,0,0.89387757,47.010044,0.0,0.0,0.0,0.0,0.680062,43.8,0.0,2.0,21.462,2.0,1.0,1,0
1,0.0,0,0,40.0,0,1,0,2,2,2,0,2,2,1,1,62.05,2511.55,5.0,1.0,0.0,1,1.55125,39.83426,0.0,0.0,0.0,0.0,1.4763759,12.41,0.8333333,0.0,24.82,0.0,0.0,3,0
0,0.0,0,0,16.0,1,0,2,1,1,1,1,1,1,1,0,20.1,318.6,0.0,1.0,0.0,3,1.25625,15.099526,0.0,0.0,0.0,0.0,0.9535469,20.1,0.0,1.0,3.216,0.0,1.0,3,0
1,0.0,0,0,10.0,1,2,1,0,0,0,0,0,0,0,3,74.15,811.8,0.0,0.0,0.0,2,7.415,10.802395,0.0,0.0,0.0,0.0,0.81038135,74.15,0.0,4.0,7.415,3.0,0.0,0,1
0,0.0,1,0,72.0,1,2,1,0,2,2,0,2,2,1,2,101.35,7323.15,4.0,0.0,0.0,2,1.4076389,71.55007,0.0,1.0,0.0,0.0,1.1076487,25.3375,0.6666667,2.0,72.972,1.0,0.0,3,0
0,1.0,0,0,2.0,1,2,1,0,0,0,0,0,2,0,2,84.05,186.05,1.0,0.0,0.0,2,42.025,2.1875367,0.0,0.0,0.0,0.0,0.9185779,84.05,0.16666667,4.0,1.681,3.0,0.0,0,0
1,0.0,1,1,23.0,1,0,2,1,1,1,1,1,1,2,3,20.9,454.0,0.0,0.0,0.0,3,0.90869564,20.730593,0.0,0.0,0.0,0.0,0.991499,20.9,0.0,1.0,4.807,0.0,1.0,3,0
0,1.0,0,0,71.0,1,2,1,0,2,2,0,2,2,1,2,105.9,7521.95,4.0,0.0,0.0,2,1.4915493,70.36436,0.0,0.0,0.0,0.0,1.1573755,26.475,0.6666667,2.0,75.189,1.0,0.0,3,0
0,0.0,1,0,11.0,1,2,1,0,0,2,0,2,2,0,2,99.5,1056.95,3.0,0.0,0.0,2,9.045455,10.516915,0.0,1.0,0.0,0.0,1.0874301,33.166668,0.5,4.0,10.945,3.0,1.0,0,1
1,0.0,0,0,1.0,1,0,0,0,0,0,0,0,0,0,3,44.15,44.15,0.0,0.0,0.0,0,44.15,0.9778516,0.0,0.0,0.0,0.0,0.6854963,44.15,0.0,4.0,0.4415,3.0,0.0,3,1
0,0.0,0,0,16.0,1,0,0,0,2,0,2,0,0,0,3,53.9,834.15,2.0,0.0,0.0,0,3.36875,15.193989,0.0,0.0,0.0,0.0,0.8368799,26.95,0.33333334,2.0,8.624,3.0,1.0,3,1
0,0.0,0,0,1.0,1,2,1,0,0,0,0,0,2,0,3,85.45,85.45,1.0,0.0,0.0,2,85.45,0.98843265,0.0,0.0,0.0,0.0,0.9338785,85.45,0.16666667,3.0,0.8545,3.0,0.0,0,1
1,0.0,1,0,12.0,1,0,1,0,2,0,0,0,2,0,1,85.05,999.8,2.0,1.0,1.0,2,7.0875,11.618826,0.0,1.0,0.0,0.0,0.9295069,42.525,0.33333334,2.0,10.206,3.0,1.0,3,0
0,0.0,0,0,54.0,0,1,0,2,0,0,2,0,2,1,0,44.1,2369.7,3.0,1.0,0.0,1,0.81666666,52.543236,0.0,0.0,0.0,0.0,1.0492857,14.7,0.5,0.0,23.814,0.0,1.0,3,0
0,0.0,1,0,68.0,1,2,1,0,2,2,2,0,0,2,1,90.2,6297.65,3.0,1.0,0.0,2,1.3264706,69.05318,0.0,1.0,0.0,0.0,0.98579097,30.066668,0.5,0.0,61.336,0.0,0.0,3,0
0,0.0,1,1,4.0,1,2,0,0,0,0,0,0,0,0,3,50.85,239.55,0.0,0.0,0.0,0,12.7125,4.620058,0.0,0.0,0.0,0.0,0.789524,50.85,0.0,3.0,2.034,2.0,0.0,3,1
0,0.0,0,1,1.0,1,0,0,0,0,2,0,0,2,0,2,59.2,59.2,2.0,0.0,0.0,0,59.2,0.9833887,0.0,0.0,0.0,0.0,0.91917056,29.6,0.33333334,3.0,0.592,2.0,0.0,3,1
1,0.0,0,0,27.0,1,0,0,2,0,0,2,0,0,0,3,53.45,1461.45,2.0,0.0,0.0,0,1.9796296,26.84022,0.0,0.0,0.0,0.0,0.829893,26.725,0.33333334,1.0,14.4315,2.0,0.0,3,0
1,0.0,0,0,21.0,1,0,2,1,1,1,1,1,1,0,3,19.95,416.4,0.0,0.0,0.0,3,0.95,19.875895,0.0,0.0,0.0,0.0,0.94643086,19.95,0.0,3.0,4.1895,3.0,1.0,3,0
1,0.0,0,0,13.0,1,0,1,0,0,2,0,2,0,0,2,83.2,1060.6,2.0,0.0,0.0,2,6.4,12.5962,0.0,0.0,0.0,0.0,0.90928835,41.6,0.33333334,3.0,10.816,3.0,1.0,3,1
0,1.0,0,0,64.0,1,2,0,0,2,2,2,0,2,0,1,74.65,4869.35,4.0,1.0,0.0,0,1.1664063,64.36682,0.0,0.0,0.0,0.0,1.1590554,18.6625,0.6666667,1.0,47.776,2.0,0.0,2,0
0,0.0,0,0,1.0,1,0,0,2,2,0,0,0,0,0,2,54.9,54.9,2.0,0.0,0.0,0,54.9,0.9821109,0.0,0.0,0.0,0.0,0.85240644,27.45,0.33333334,4.0,0.549,3.0,0.0,3,1
1,0.0,1,0,57.0,0,1,0,0,2,2,2,2,2,2,0,57.5,3265.95,5.0,1.0,1.0,1,1.0087719,55.828205,0.0,1.0,0.0,0.0,1.3681163,11.5,0.8333333,1.0,32.775,1.0,1.0,3,0
0,0.0,1,0,21.0,1,2,1,2,0,2,0,2,2,0,2,103.9,2254.2,4.0,0.0,0.0,2,4.947619,21.489037,0.0,1.0,0.0,0.0,1.1355175,25.975,0.6666667,3.0,21.819,3.0,0.0,3,1
1,0.0,0,0,19.0,1,0,2,1,1,1,1,1,1,2,3,19.65,358.15,0.0,0.0,0.0,3,1.0342106,17.343826,0.0,0.0,0.0,0.0,0.9321988,19.65,0.0,1.0,3.7335,0.0,1.0,3,0
1,0.0,1,0,31.0,1,0,1,0,0,2,0,2,2,1,2,93.8,2939.8,3.0,0.0,0.0,2,3.0258064,31.010548,0.0,1.0,0.0,0.0,1.0251352,31.266666,0.5,2.0,29.078,1.0,0.0,3,0
1,0.0,0,0,52.0,1,2,0,2,2,2,2,2,2,2,3,89.25,4652.4,6.0,0.0,0.0,0,1.7163461,51.55014,0.0,0.0,0.0,0.0,1.3857428,14.875,1.0,1.0,46.41,1.0,0.0,3,0
0,0.0,0,0,46.0,1,2,1,0,2,2,0,0,2,1,2,94.15,4408.45,3.0,0.0,0.0,2,2.046739,46.33158,0.0,0.0,0.0,0.0,1.0289603,31.383333,0.5,2.0,43.309,1.0,0.0,3,0
0,1.0,0,0,11.0,1,2,0,2,0,0,0,0,0,0,2,55.6,580.8,1.0,0.0,0.0,0,5.0545454,10.261484,0.0,0.0,0.0,0.0,0.86327505,55.6,0.16666667,4.0,6.116,3.0,1.0,2,0
0,0.0,1,1,53.0,0,1,0,2,2,2,0,0,2,0,0,48.7,2495.2,4.0,1.0,1.0,1,0.91886795,50.20523,0.0,0.0,0.0,0.0,1.1587349,12.175,0.6666667,2.0,25.811,3.0,1.0,3,0
0,0.0,1,1,11.0,1,0,2,1,1,1,1,1,1,0,3,19.25,180.3,0.0,0.0,0.0,3,1.75,8.903704,0.0,0.0,0.0,0.0,0.9132228,19.25,0.0,4.0,2.1175,3.0,1.0,3,1
1,1.0,0,0,57.0,1,2,1,0,2,0,2,2,2,0,0,104.9,5913.95,4.0,1.0,1.0,2,1.8403509,55.844666,0.0,0.0,0.0,0.0,1.1464465,26.225,0.6666667,2.0,59.793,3.0,1.0,2,0
0,1.0,0,0,2.0,1,2,1,0,0,0,0,0,0,0,3,75.45,158.4,0.0,0.0,0.0,2,37.725,2.0719423,0.0,0.0,0.0,0.0,0.824589,75.45,0.0,4.0,1.509,3.0,0.0,0,1
0,1.0,0,0,2.0,1,0,0,2,2,0,0,0,0,0,3,54.85,104.2,2.0,0.0,0.0,0,27.425,1.8657117,0.0,0.0,0.0,0.0,0.85163015,27.425,0.33333334,2.0,1.097,2.0,1.0,2,1
0,0.0,1,1,71.0,1,0,2,1,1,1,1,1,1,2,0,19.9,1389.35,0.0,1.0,0.0,3,0.2802817,66.476074,0.0,0.0,0.0,0.0,0.9440589,19.9,0.0,1.0,14.129,0.0,1.0,1,0
0,0.0,1,1,1.0,1,0,2,1,1,1,1,1,1,0,3,19.4,19.4,0.0,0.0,0.0,3,19.4,0.95098037,0.0,0.0,0.0,0.0,0.9203388,19.4,0.0,4.0,0.194,3.0,0.0,3,0
1,0.0,1,0,68.0,1,2,2,1,1,1,1,1,1,2,1,25.05,1629.2,0.0,1.0,0.0,3,0.36838236,62.541267,0.0,1.0,0.0,0.0,1.1883756,25.05,0.0,1.0,17.034,0.0,1.0,1,0
1,0.0,1,0,72.0,1,0,0,2,2,2,2,2,2,2,3,84.45,6033.1,6.0,0.0,0.0,0,1.1729167,70.60386,0.0,1.0,0.0,0.0,1.3112154,14.075,1.0,0.0,60.804,0.0,1.0,3,0
0,0.0,0,0,2.0,1,0,2,1,1,1,1,1,1,0,3,19.3,44.4,0.0,0.0,0.0,3,9.65,2.1871922,0.0,0.0,0.0,0.0,0.91559476,19.3,0.0,3.0,0.386,2.0,0.0,3,0
1,1.0,1,0,1.0,1,2,1,0,0,0,0,2,2,0,2,95.1,95.1,2.0,0.0,0.0,2,95.1,0.98959416,0.0,1.0,1.0,0.0,1.0393428,47.55,0.33333334,4.0,0.951,3.0,0.0,0,1
0,0.0,0,0,41.0,1,0,0,2,0,2,2,2,2,1,0,79.85,3320.75,5.0,1.0,1.0,0,1.947561,41.072975,0.0,0.0,0.0,0.0,1.2397934,15.97,0.8333333,1.0,32.7385,1.0,0.0,3,0
1,0.0,1,1,72.0,1,2,2,1,1,1,1,1,1,2,1,25.55,1867.7,0.0,1.0,0.0,3,0.3548611,70.34652,0.0,0.0,0.0,0.0,1.2120957,25.55,0.0,1.0,18.396,0.0,0.0,1,0
1,0.0,1,0,6.0,1,2,1,0,0,0,0,0,0,0,2,75.5,438.0,0.0,0.0,0.0,2,12.583333,5.72549,0.0,1.0,0.0,0.0,0.82513547,75.5,0.0,5.0,4.53,3.0,1.0,0,1
0,0.0,1,1,4.0,1,0,1,0,0,2,0,0,0,0,2,73.75,325.45,1.0,0.0,0.0,2,18.4375,4.353846,0.0,0.0,0.0,0.0,0.80600977,73.75,0.16666667,4.0,2.95,3.0,0.0,0,1
1,0.0,0,0,12.0,1,2,1,0,0,0,0,2,2,0,2,96.05,1148.1,2.0,0.0,0.0,2,8.004167,11.829985,0.0,0.0,0.0,0.0,1.0497253,48.025,0.33333334,3.0,11.526,3.0,1.0,3,1
0,0.0,1,0,58.0,1,2,0,2,0,0,2,0,2,1,2,68.4,3972.25,3.0,0.0,0.0,0,1.1793103,57.23703,0.0,1.0,0.0,0.0,1.0620146,22.8,0.5,2.0,39.672,1.0,0.0,3,0
0,0.0,0,0,7.0,1,0,2,1,1,1,1,1,1,0,3,20.65,155.9,0.0,0.0,0.0,3,2.95,7.200924,0.0,0.0,0.0,0.0,0.979639,20.65,0.0,3.0,1.4455,2.0,0.0,3,0
0,0.0,1,0,65.0,1,0,0,2,0,2,0,0,0,0,3,55.15,3673.15,2.0,0.0,0.0,0,0.8484615,65.41674,0.0,1.0,0.0,0.0,0.8562881,27.575,0.33333334,2.0,35.8475,3.0,0.0,3,0
1,0.0,0,0,1.0,1,0,1,0,0,0,0,0,0,0,3,70.6,70.6,0.0,0.0,0.0,2,70.6,0.9860335,0.0,0.0,0.0,0.0,0.7715836,70.6,0.0,4.0,0.706,3.0,0.0,0,0
1,0.0,1,0,56.0,1,0,2,1,1,1,1,1,1,1,1,19.95,1126.75,0.0,1.0,0.0,3,0.35625,53.782818,0.0,1.0,0.0,0.0,0.94643086,19.95,0.0,1.0,11.172,0.0,0.0,1,0
1,0.0,0,0,4.0,1,0,2,1,1,1,1,1,1,0,3,19.0,73.45,0.0,0.0,0.0,3,4.75,3.6725,0.0,0.0,0.0,0.0,0.9013627,19.0,0.0,3.0,0.76,2.0,1.0,3,0
0,0.0,1,1,58.0,1,0,0,0,0,0,0,0,0,1,3,44.1,2413.05,0.0,0.0,0.0,0,0.7603448,53.504436,0.0,0.0,0.0,0.0,0.6847199,44.1,0.0,2.0,25.578,1.0,1.0,1,0
1,0.0,1,0,62.0,1,2,1,0,0,2,2,2,2,2,0,107.6,6912.7,4.0,1.0,1.0,2,1.7354839,63.652855,0.0,1.0,0.0,0.0,1.1759546,26.9,0.6666667,1.0,66.712,1.0,0.0,3,0
1,0.0,0,0,26.0,1,2,0,2,2,0,0,0,0,1,2,61.55,1581.95,2.0,0.0,0.0,0,2.3673077,25.290968,0.0,0.0,0.0,0.0,0.9556579,30.775,0.33333334,1.0,16.003,0.0,1.0,3,0
1,0.0,0,0,62.0,1,2,1,2,2,2,0,0,0,0,0,90.7,5586.45,3.0,1.0,0.0,2,1.4629033,60.920937,0.0,0.0,0.0,0.0,0.9912554,30.233334,0.5,1.0,56.234,2.0,1.0,3,0
0,0.0,1,1,58.0,1,0,1,2,2,0,0,2,2,1,1,99.25,5846.65,4.0,1.0,0.0,2,1.7112069,58.320698,0.0,0.0,0.0,0.0,1.084698,24.8125,0.6666667,0.0,57.565,0.0,0.0,3,0
0,0.0,1,0,68.0,1,2,0,2,2,2,2,2,2,2,2,91.7,6424.7,6.0,0.0,0.0,0,1.3485295,69.306366,0.0,1.0,0.0,0.0,1.4237827,15.283334,1.0,2.0,62.356,1.0,0.0,3,0
0,0.0,1,1,61.0,1,2,1,2,2,2,0,0,2,1,1,100.7,6018.65,4.0,1.0,1.0,2,1.6508197,59.18043,0.0,0.0,0.0,0.0,1.1005449,25.175,0.6666667,1.0,61.427,1.0,1.0,3,0
0,0.0,0,0,42.0,1,2,0,0,0,2,2,2,2,2,1,78.45,3373.4,4.0,1.0,1.0,0,1.8678571,42.459408,0.0,0.0,0.0,0.0,1.2180562,19.6125,0.6666667,1.0,32.949,1.0,0.0,3,0
1,0.0,0,0,18.0,1,2,1,0,0,0,0,2,0,0,0,84.3,1537.9,1.0,1.0,0.0,2,4.6833334,18.029308,0.0,0.0,0.0,0.0,0.9213102,84.3,0.16666667,1.0,15.174,2.0,0.0,3,0
0,0.0,0,0,56.0,1,0,2,1,1,1,1,1,1,2,0,19.55,1080.55,0.0,1.0,1.0,3,0.34910715,52.58151,0.0,0.0,0.0,0.0,0.9274548,19.55,0.0,2.0,10.948,1.0,1.0,1,0
0,0.0,0,0,4.0,1,2,1,0,2,0,0,0,2,0,2,88.95,355.2,2.0,0.0,0.0,2,22.2375,3.9488604,0.0,0.0,0.0,0.0,0.97212976,44.475,0.33333334,4.0,3.558,3.0,1.0,0,1
0,0.0,0,0,4.0,1,0,2,1,1,1,1,1,1,0,1,20.45,82.85,0.0,1.0,0.0,3,5.1125,3.8624709,0.0,0.0,0.0,0.0,0.97015095,20.45,0.0,3.0,0.818,2.0,0.0,3,0
0,0.0,0,1,35.0,1,0,0,2,2,0,0,0,0,1,1,55.6,2016.45,2.0,1.0,0.0,0,1.5885714,35.626324,0.0,0.0,0.0,0.0,0.86327505,27.8,0.33333334,0.0,19.46,0.0,0.0,3,0
0,0.0,1,1,64.0,1,2,1,2,0,0,2,0,0,0,0,86.8,5327.25,2.0,1.0,1.0,2,1.35625,60.674828,0.0,0.0,0.0,0.0,0.94863254,43.4,0.33333334,2.0,55.552,3.0,1.0,3,0
0,0.0,0,0,31.0,1,0,2,1,1,1,1,1,1,1,3,20.95,683.25,0.0,0.0,0.0,3,0.67580646,31.127563,0.0,0.0,0.0,0.0,0.99387103,20.95,0.0,1.0,6.4945,0.0,0.0,1,0
0,1.0,1,0,67.0,1,0,2,1,1,1,1,1,1,2,0,20.05,1263.05,0.0,1.0,1.0,3,0.29925373,60.002377,0.0,1.0,0.0,0.0,0.9511749,20.05,0.0,2.0,13.4335,1.0,1.0,1,0
0,0.0,0,0,4.0,1,0,0,0,2,0,0,0,0,0,1,50.7,151.3,1.0,1.0,0.0,0,12.675,2.9264991,0.0,0.0,0.0,0.0,0.787195,50.7,0.16666667,2.0,2.028,2.0,1.0,3,1
0,1.0,1,0,70.0,1,2,1,2,2,2,2,2,2,2,2,113.65,7714.65,6.0,0.0,0.0,2,1.6235714,67.288704,0.0,1.0,0.0,0.0,1.2420747,18.941668,1.0,2.0,79.555,1.0,1.0,3,0
